steps,episode_reward
3709,797.855487484594
9780,1582.350255712634
11759,399.374762038311
13017,192.70894596822473
15735,672.4767871164659
15881,81.30939361453056
16060,98.3330651819706
23561,1948.5089581373177
24102,311.2116347849369
30057,2435.5476741045713
32268,1396.3991781771183
32491,144.79459762573242
32625,92.00411206483841
32755,87.32923591136932
33232,320.1715289056301
34248,684.4040475487709
34378,87.91828340291977
34545,110.10879975557327
35177,418.4285097718239
35307,88.24100911617279
35431,83.64965644478798
35621,126.10114338994026
35740,80.6605349779129
36121,281.92259180545807
36731,413.55818805098534
36901,114.03280103206635
37780,562.4602511227131
37989,149.53088915348053
38602,419.09624975919724
38825,166.1614158153534
39195,232.4815116226673
39394,142.67072057724
39619,136.37083661556244
39734,77.92133045196533
40242,379.0529260635376
40354,76.68666714429855
40699,257.22305169701576
41797,661.2498399019241
41910,76.55178159475327
42031,80.98823821544647
42184,107.03685215115547
42299,79.93056130409241
42417,80.36925348639488
42605,134.81290286779404
42716,76.42713674902916
42839,83.8081676363945
43243,299.77623867988586
43437,138.062151491642
43547,75.57151001691818
44520,446.5606103166938
44638,81.60323309898376
44749,76.62031972408295
44857,74.46279945969582
45057,136.7974439561367
45165,75.48266267776489
45272,74.22951567173004
45379,74.32854363322258
45494,80.3215784728527
45608,79.24856287240982
45716,75.80765342712402
45837,84.00230187177658
46414,339.52858221530914
46523,75.28610596060753
49252,937.4011160189172
49368,79.30090719461441
49471,71.91254338622093
49594,85.62814396619797
49766,113.9417130947113
49983,161.61377483606339
50163,137.2509589791298
50494,245.89102917909622
50600,74.67575812339783
50704,72.82528594136238
50812,74.94074338674545
50914,70.72307997941971
51027,79.68848878145218
51254,167.57151171565056
51908,465.89962020516396
52016,75.16059011220932
52136,84.50178968906403
52276,102.41264897584915
52389,78.98837065696716
52530,101.76329180598259
52630,70.87991380691528
52758,91.14875492453575
52861,72.00155180692673
54399,761.5349537730217
54605,154.0550739467144
54793,138.34039691090584
55384,393.8340440392494
55592,156.63745149970055
56634,514.1173447817564
58012,731.5900570452213
58220,156.58236056566238
58709,305.95336289703846
58870,117.262450248003
59099,171.9123808145523
60150,612.5669028908014
60342,142.55027377605438
61116,518.1394586861134
62856,773.307166111561
63552,427.0489510893822
63682,73.59020555019379
65525,882.3354874908982
67034,789.3456823974848
68059,650.6589021086693
68895,563.6073471605778
71445,1423.1083586066961
72868,928.5516922771931
74368,935.573249489069
74559,126.08489245176315
77177,1462.6532264947891
79197,1270.374323129654
80471,849.0642454326153
82009,922.7892371565104
84738,1527.6673544943333
87597,1598.8230244070292
89573,1184.0883759856224
90168,420.5747868716717
93252,1647.4019875377417
98130,2085.7713656578126
100025,1051.3463482111692
100602,384.84831085801125
101095,322.01556247472763
101607,343.85488694906235
102143,360.33900821208954
102612,304.83725091814995
105948,1390.259598515171
106502,368.789618909359
106938,284.17803287506104
107386,298.42636528611183
107899,342.84937208890915
108436,360.75456073880196
108921,319.0048339664936
109434,344.14700478315353
109927,332.0021575689316
110484,351.26471880078316
111011,354.7343776524067
111515,336.9779632091522
114666,1597.139490813017
118612,1576.5373784570256
122538,1600.891423314104
126874,1612.4230437602964
129827,1076.424290063951
133436,1278.780664632668
136135,1009.7633138448
142157,1868.7861210395495
144144,1087.6451592445374
150735,3799.7115385383368
152074,875.0266092419624
155874,2667.3483789265156
163375,4945.091302156448
166419,2135.619822591543
171010,3097.167746335268
172679,1216.0499995350838
175791,2213.571894735098
179903,2922.183261334896
187220,5165.052347570658
188948,1216.1590579152107
191318,1694.5817294120789
195298,2817.0973882973194
198657,2403.119114845991
205142,4550.948783636093
211027,3980.7453233599663
213278,1541.4623992741108
215264,1420.7135835289955
220199,3395.385241895914
222882,1913.326013803482
226528,2575.187945306301
227747,899.5396447181702
231328,2520.787388294935
238829,5026.986640185118
240168,973.4904728531837
242044,1354.1590880453587
249029,4627.37315672636
251111,1475.3216578364372
252038,691.4267038702965
252217,106.98016545176506
254753,1801.8126110434532
259989,2671.210756431017
265330,3561.8069440722466
266805,1062.2164236307144
267727,689.2045272886753
270455,1817.0634256601334
276795,3822.678484559059
278518,1214.095702856779
286019,4179.82968865335
286950,702.6938025057316
288154,870.8850719332695
289453,924.5985481739044
290383,677.6500308215618
291481,808.4841189086437
293234,1271.398905903101
300735,4813.527148753405
301859,838.6252884864807
304674,2048.512283474207
310593,3707.8201931864023
313017,1762.8628051280975
317956,3282.8138720691204
319482,1115.7943598926067
320502,729.21126049757
326742,4115.531024307013
327585,639.6174668073654
335086,5206.818631410599
341055,4222.505657315254
342946,1362.2783243656158
345465,1812.6210000514984
352966,5242.407693356276
358582,3950.822255641222
359769,843.1955682039261
362483,1916.3534623980522
363806,943.5036314725876
368325,3085.841055214405
375826,5163.50696182251
375913,49.541882902383804
376651,545.6043180525303
377009,238.01415061950684
384510,5198.180424854159
390936,4549.002896368504
392644,1235.6406163573265
394099,1057.630042731762
396745,1866.0913109779358
397633,519.2921435832977
398304,485.6111432015896
399426,718.1761077791452
403193,2602.3860979378223
403857,504.2455551624298
405312,1019.8710351884365
412813,5255.486777931452
413611,567.2146803736687
415998,1574.1143637895584
416417,308.39605230093
421083,3166.596442013979
428584,5182.245920389891
436085,5303.650895625353
436602,380.2735325694084
436756,100.71775758266449
436887,88.6658593416214
437262,283.1421835720539
438200,627.411337852478
444736,4354.891659708694
446009,874.6582616865635
446293,205.4219442307949
447991,1088.0396923720837
449480,987.5280785262585
454274,3408.214947193861
454492,160.7546972632408
455039,377.9551120400429
455484,326.48701480031013
455612,86.7931142449379
455728,76.83495950698853
458081,1620.4736391305923
458197,81.54914036393166
458352,112.96952244639397
462598,2646.75540342927
469866,4648.669747233391
470371,372.190245449543
470697,249.30499982833862
478198,5253.68286550045
481102,2072.8454689383507
