steps,episode_reward
339,196.02851900458336
515,97.36825957894325
618,61.85032969713211
654,21.830436289310455
743,48.118958085775375
858,64.5848177075386
1027,84.79303181171417
1290,143.4661830663681
1398,55.43181076645851
1652,139.60195258259773
1821,84.76211807131767
2123,160.86058342456818
2269,79.74869778752327
2613,196.54239320755005
2803,90.91149684786797
2986,94.88135394454002
3292,177.7994660139084
3484,110.89411148428917
3771,160.601856559515
3933,89.53398114442825
4090,92.10992109775543
4189,59.532714158296585
4592,214.1277840435505
4836,148.5009154677391
5048,117.5443803369999
5263,123.23076304793358
5404,77.98952135443687
5702,165.77314832806587
5895,100.55384358763695
6074,100.41782864928246
6213,75.91195392608643
6450,128.61086785793304
6588,71.41511997580528
6651,25.313477963209152
6737,45.51329678297043
7127,227.33256596326828
7295,92.37372174859047
7475,97.53500461578369
7703,131.27170062065125
7763,30.683560222387314
7934,101.02291759848595
8149,116.69190210103989
8449,166.06241989135742
8817,186.65753626823425
9517,377.4493078291416
9964,204.30816531181335
10709,277.4520073488238
10985,159.399505764246
12412,756.6194908097386
13415,629.5316300988197
14162,464.53559812903404
15161,524.7351532429457
15516,230.45188835263252
15884,184.84597258269787
16517,356.6703742444515
16849,171.11602918803692
20350,858.0556829733905
20685,199.81799831986427
20977,171.60143133997917
21158,113.81748321652412
22679,882.1521272063255
22955,157.8991104364395
23130,99.32661244273186
26197,182.04348050327826
26274,42.911992967128754
26343,37.5790054500103
26409,33.23376181721687
26755,192.9255255460739
26838,45.019633293151855
26920,44.012209326028824
27123,101.68031704425812
27148,11.691234469413757
27185,17.44878527522087
27222,16.90182852745056
27359,69.68577042222023
27489,68.64129891991615
27612,64.26021012663841
27672,34.76211893558502
27721,24.411741763353348
27998,154.38170209527016
28078,42.584563970565796
28360,168.14674699306488
28448,45.2827242910862
28593,90.28662687540054
28858,154.17353329062462
29036,99.18571597337723
29160,74.2939700782299
29279,67.72441226243973
29837,287.9211413860321
30014,107.21623787283897
30106,54.64134523272514
30141,23.888381719589233
30249,74.35259181261063
30285,23.97452139854431
30317,21.464908480644226
30352,23.769745528697968
30385,22.127707481384277
30424,26.164281487464905
30455,20.412666141986847
30492,24.41415822505951
30525,22.01740562915802
30565,27.33067148923874
30598,22.04485195875168
30635,24.954228103160858
30868,132.2909109890461
30946,52.15229794383049
31069,76.84670016169548
31106,25.2957062125206
31587,248.96495933830738
31678,54.437606662511826
31739,42.21591600775719
31908,104.3492120206356
32162,145.41825106739998
32258,57.53776004910469
32611,189.11026734113693
32828,131.28693515062332
33407,316.25094348192215
33513,64.84217381477356
33734,126.76962086558342
33820,56.606678038835526
34036,128.04140031337738
35000,370.4942594990134
36044,570.5342809259892
36106,40.006399393081665
36877,347.0953084101202
38713,812.0419350871816
39427,411.09604731202126
39510,52.48245647549629
39927,260.23669880628586
39994,40.79101046919823
40055,38.880046874284744
40117,39.835062474012375
40182,40.82510870695114
40259,49.11748570203781
40359,65.47952103614807
40548,112.42887160181999
40873,205.53436532616615
40946,43.87395924329758
41585,415.3812990784645
42317,518.2740049064159
43016,452.3467576801777
43910,451.0029801130295
44183,179.25749683380127
44688,324.703564286232
44881,112.20304456353188
45228,244.40441289544106
45856,473.582728266716
46505,490.29930797219276
49103,1287.2186973604548
50137,745.3739895820618
52088,1173.0641893595457
53598,993.0173064470291
55505,1185.928675711155
56646,750.1571622788906
57761,780.5102314651012
58212,323.33540883660316
61194,1626.9076443687081
61396,138.08517599105835
63274,1287.5971469581127
63727,326.6544403731823
64048,214.29430532455444
65175,774.8814521729946
65575,269.12713637948036
65859,183.10889139771461
66595,540.0210697650909
66971,249.1960175037384
67197,159.61325320601463
68093,554.2392257452011
68860,537.0594106912613
72361,1891.0536351203918
72614,162.05367198586464
72932,240.01277494430542
73068,91.11680072546005
74819,1254.1648991405964
75196,261.95440301299095
75252,36.95626699924469
76239,662.2760795652866
76458,145.67816692590714
76555,65.73696386814117
77424,520.2811551690102
77558,89.36782813072205
78251,473.67860516905785
78653,246.3129698932171
79794,849.2267268300056
80368,363.92623057961464
80456,58.79387789964676
83957,2251.370952039957
84725,541.4513766169548
84978,153.77736642956734
