steps,episode_reward
108,62.78218191862106
325,114.79308062791824
627,169.48805212974548
880,146.19475400447845
965,47.51620161533356
1108,76.97897073626518
1396,173.7396949827671
1559,80.43589839339256
1647,42.62766882777214
1814,100.60092493891716
1860,22.152422606945038
2048,106.23914468288422
2156,61.08948430418968
2259,60.053975045681
2273,5.921142190694809
2535,147.61742627620697
2789,160.4998264014721
2884,51.98430013656616
3195,176.66569957137108
3513,207.8794537782669
3721,114.90225774049759
3909,99.31051987409592
4076,82.5658866763115
4173,54.2222204208374
4281,61.84819367527962
4480,104.10576143860817
4708,143.81953078508377
4810,57.377730280160904
5270,253.86797726154327
5500,115.68477562069893
5717,129.82781547307968
5819,60.73668330907822
6038,133.53828313946724
6345,170.46227219700813
6493,90.0858918428421
6754,132.2848637998104
6809,31.205886095762253
7066,147.10592252016068
7279,131.99576783180237
7401,73.2513889670372
7672,169.52061894536018
7803,72.91076213121414
8142,211.7672275006771
8247,63.29852643609047
8393,87.66229146718979
8743,196.50452208518982
8908,95.47284948825836
9123,146.9211424589157
9301,98.36650288105011
9603,190.988411039114
9853,157.67590907216072
10047,109.26538088917732
10381,198.67463558912277
11022,366.12663835287094
11519,278.976328343153
11669,85.17918488383293
11938,164.20720514655113
12186,147.48294913768768
12905,462.7045130431652
13289,215.89640805125237
13454,84.06187352538109
13663,128.37993907928467
13930,153.2746247947216
14084,90.73731938004494
14516,294.3206721544266
14662,86.68332827091217
14800,83.29469507932663
14909,66.8826317191124
15101,117.7887305021286
15452,229.20387503504753
15659,117.57038429379463
16181,308.52977100014687
17090,566.7707190811634
17293,129.81837090849876
17456,91.53291067481041
17563,65.15045243501663
17974,252.102804094553
18133,95.84219565987587
18465,218.26739048957825
19013,334.6136159002781
19175,100.84919133782387
19626,251.008984208107
19942,200.03041887283325
20282,199.6807340979576
20630,209.11206376552582
20860,144.51093325018883
21119,168.3267975449562
22558,1001.3723264634609
23177,401.9979698359966
23314,75.78642350435257
23488,103.68551415205002
23903,273.6964093744755
24198,198.8285721540451
24410,135.04135596752167
24850,277.7424646914005
25486,391.84191939234734
25649,105.93202224373817
25807,104.33166480064392
26124,210.0171414911747
26338,140.9243519306183
26611,174.15104454755783
27169,386.33392056822777
27624,274.60743832588196
27853,148.47901833057404
28043,130.54719024896622
28502,259.74930688738823
28844,206.29575565457344
29332,324.80606639385223
29526,127.8013179898262
29949,269.96876817941666
30283,232.56602627038956
30448,113.40176174044609
30783,210.45115208625793
31344,363.16902333498
31499,104.51281681656837
31686,119.51888552308083
32033,217.22230592370033
32325,190.79735326766968
32722,288.12399077415466
32958,150.36341828107834
33594,424.74020570516586
34159,377.8093602359295
34302,92.65105164051056
34667,254.7928770184517
34891,162.5013274550438
35599,476.14684599637985
35929,224.53492948412895
36399,331.6026678979397
36918,356.84955617785454
37122,153.51058995723724
37814,475.6810826957226
37959,103.20815673470497
38331,245.87820455431938
38522,136.16262674331665
38844,225.34632796049118
39221,261.0659655928612
39881,445.16037115454674
40054,136.205194324255
40221,111.49015685915947
40783,381.40391278266907
41196,283.66978269815445
41368,117.34686708450317
41642,186.23230946063995
42777,587.0529766380787
42993,155.83833783864975
43604,403.31826001405716
44110,350.56373649835587
44289,138.59025120735168
44969,450.64409923553467
45978,567.3444439321756
46139,126.04430973529816
46322,121.70187109708786
46776,300.4871598184109
46984,143.04085013270378
47142,122.95507934689522
47447,206.66246980428696
47732,190.4758442044258
48316,365.41646018624306
48539,148.82428413629532
49082,355.0765700638294
49386,214.87973907589912
49571,137.22781038284302
50478,465.13279750943184
50829,225.00890362262726
50974,110.9882281422615
51686,409.87308529019356
52027,223.71559712290764
52624,386.5666432082653
52806,126.00582259893417
52978,126.28336930274963
53546,303.7822071611881
54189,355.8353805989027
54466,199.225360840559
54677,147.03922414779663
55719,487.6067952513695
56105,262.69354063272476
56541,244.48207418620586
56666,92.94974195957184
57332,362.74658189713955
57561,154.49402585625648
57712,104.65951716899872
57950,139.25691866874695
58069,81.2904537320137
58787,414.7635028511286
59296,301.5356986820698
59892,349.64803594350815
60294,281.15777602791786
60724,303.72461330890656
61088,241.10428175330162
61760,399.25298288464546
61978,143.4845638871193
62803,498.63795532286167
62912,74.26816314458847
63337,282.91386622190475
64066,459.76786237955093
64879,394.3194284485653
65730,530.4003514349461
66094,244.43250077962875
66218,97.8727478981018
66548,207.44402652978897
67459,339.4176655395422
68103,403.61508908867836
68257,116.05413019657135
68665,275.9750473201275
69263,328.4891088604927
69416,120.44063127040863
70212,444.7246250808239
70622,270.393168002367
71123,329.4863496720791
72012,455.9885139912367
72496,311.29610046744347
73214,427.9152246415615
74081,482.2874345034361
74372,202.65890383720398
75170,477.73490247130394
75274,73.36636906862259
75485,151.62091493606567
75952,322.2876801788807
76225,193.90853828191757
77130,560.6261061728001
77711,391.46538746356964
78082,258.198892056942
78960,578.0471304953098
79147,123.90190994739532
79306,101.49705195426941
79854,341.18088987469673
80530,425.20195004343987
81191,394.02934497594833
81744,371.0171514451504
82530,446.46749743819237
82689,114.07979208230972
83314,390.8709515929222
84676,713.925612594292
84815,95.13496115803719
86040,684.7388301342726
86470,282.27643898129463
87373,488.8628838136792
88105,474.00729006528854
89617,611.4166776450002
89881,179.24072057008743
90460,338.5804072916508
90998,359.8953119814396
91352,237.64110478758812
92557,331.5874190093018
93734,434.8356004735688
94777,490.8661711777422
95697,480.26788856834173
96479,487.9123041629791
96621,114.34144786000252
97565,457.82236026227474
98095,353.59685733914375
98768,386.4543038904667
99545,479.8040600121021
100508,501.4689562469721
101482,509.9889217168093
102058,319.2428405508399
102914,542.1693089008331
103144,169.9685782790184
103837,439.7234064936638
104294,325.36115631461143
104703,283.17882254719734
105274,381.27796694636345
106372,642.6703219562769
107263,498.32850827276707
107454,152.5940774679184
108630,541.8842369050253
109806,570.649254411459
110939,569.6373912245035
111027,58.685914516448975
112096,459.7606597468257
112292,114.92321890592575
113445,691.5549155175686
114635,633.6228184103966
116198,825.7743965983391
116390,119.41896370053291
116437,30.997293829917908
118095,887.7789240851998
119245,527.0021181851625
120404,360.14818698260933
121461,275.7351438161568
121932,232.81874781847
124082,538.6730500729973
124210,79.87472027540207
124388,119.85847645998001
126185,551.8039194795458
127332,660.241196334362
127449,83.3851044178009
127618,101.17548602819443
130665,752.1136814358688
132569,434.29233087085595
132750,109.24501568078995
132971,136.05287450551987
133377,239.8514827489853
133530,91.55915093421936
136637,1043.196529859124
137219,305.51091112196445
138717,557.9871986915241
139132,186.78303742408752
141861,803.3776744341158
143723,506.39045668278413
145478,396.56932987854816
145930,202.57183380424976
147803,583.8687796030426
148185,186.11216782033443
149824,305.8276863226929
151804,363.5250713377027
152257,210.0341454744339
154080,319.8938447823025
155636,277.96957155352396
155939,181.74340638518333
157881,361.0685356034064
