steps,episode_reward
1004973,1786.0845600366592
1008474,1860.5666047632694
1008857,251.4465165734291
1009420,382.4596728682518
1011538,1123.6316752433777
1012220,455.7764708995819
1012505,192.97039303183556
1012718,151.58070567250252
1013185,315.5249960422516
1015502,1419.105874210596
1015799,201.34426721930504
1016382,399.739415705204
1017671,866.1087498664856
1019094,952.7227700650692
1019737,458.15370589494705
1021121,988.5310646295547
1021622,351.59522846341133
1022094,310.6371900141239
1023256,822.6505600512028
1023799,386.0431651175022
1027300,2527.1652025282383
1027824,408.2881453037262
1028863,724.3897196054459
1029861,697.2895459830761
1031722,1352.1285137534142
1032611,643.0202282071114
1034098,1030.7296000421047
1037599,2621.5014284849167
1038501,704.0225010514259
1039506,745.5225563049316
1040985,1032.5845237076283
1042603,1246.4622837901115
1043387,550.9468126296997
1044328,711.0861923694611
1045683,1024.2248867750168
1046361,509.3035724759102
1046785,341.12482130527496
1047187,312.25838470458984
1047654,361.4988030195236
1048190,430.71700915694237
1051691,2593.1043551266193
1053548,1323.7513916492462
1053726,136.58277815580368
1053962,184.44224765896797
1054282,254.6960135102272
1054594,250.40394186973572
1055028,343.017291277647
1055522,403.2066678106785
1055950,340.1681445837021
1056468,423.37905609607697
1056858,303.2611548602581
1057459,444.4108164906502
1057801,269.987929135561
1058126,257.2249187231064
1058384,200.51878795027733
1058636,196.73315981030464
1058943,236.43538093566895
1059257,250.7809744477272
1059528,210.26342171430588
1059866,271.0635116696358
1060086,172.9297881424427
1060297,172.0884581208229
1060529,183.2799205482006
1060845,251.7503164410591
1061139,232.94496658444405
1061605,351.27687680721283
1061879,208.8054481446743
1065380,2524.3061502873898
1065817,341.5905319452286
1065933,91.38346308469772
1066183,197.42791444063187
1066732,441.15803480148315
1066997,214.34971743822098
1067503,382.41193318367004
1067853,279.1799681186676
1068247,320.9346200823784
1071748,2465.288400620222
1072016,219.15892499685287
1072298,211.84744808077812
1072588,236.19494646787643
1073961,975.24039965868
1074028,48.9875325858593
1076882,2102.8231177330017
1077365,380.84033197164536
1077648,214.60612267255783
1078078,348.6965289115906
1081579,2413.6936803758144
1082029,356.2943516969681
1082361,264.4515408873558
1082703,274.62974214553833
1082970,205.71140390634537
1083166,158.06413155794144
1083536,298.351344704628
1083897,289.37986570596695
1087398,2540.8206742703915
1087740,268.3507536947727
1088317,474.53838044404984
1089349,779.7572829425335
1089392,29.49998778104782
1089906,393.1412623524666
1090489,471.9840052127838
1093990,2351.890369594097
1094554,448.18104937672615
1098055,2500.988850682974
1098751,509.6707449257374
1102252,2649.304221570492
1105753,2741.0782110393047
1106487,576.2689619958401
1107275,571.2297259569168
1108324,795.8595666587353
1111759,2370.334522753954
1113070,947.3123570084572
1116571,2587.0758165717125
1120072,2578.9795514047146
1120574,385.54887795448303
1121016,343.1936872601509
1121642,488.60817235708237
1125143,2520.029231876135
1126440,976.5937739312649
1126480,27.14964097738266
1126742,195.22385522723198
1127758,721.8246795535088
1127995,187.35738795995712
1128166,128.38652887940407
1128209,29.54250431060791
1131710,2357.2710181474686
1132124,310.886866748333
1133072,668.2597847282887
1133110,25.119143843650818
1134249,732.2016899883747
1135739,970.2221468389034
1136669,598.6431702375412
1140170,2091.177152633667
1141083,626.1331119835377
1141259,134.71447297930717
1144760,2410.211687773466
1145574,579.3468168973923
1146569,714.7743903100491
1148795,1517.4588158130646
1149662,635.2947670817375
1150073,309.9411573410034
1153574,2600.521232753992
1157075,2386.920735090971
1159909,1983.2357252836227
1161003,741.9282461702824
1164504,2360.289403140545
1166104,1156.5602025985718
1167346,925.9731931090355
1170847,2554.4991929233074
1171046,147.31990712881088
1172855,1318.1005503237247
1176356,2216.0301892906427
1179857,2546.0046284794807
1183358,2180.440796971321
1185304,1246.6833251714706
1188805,2189.302065938711
1192117,2181.2720968723297
1193195,673.7466289401054
1194278,719.8264549970627
1195046,551.831022977829
1195764,536.8131141662598
1199265,2065.643439978361
1201110,1354.072059392929
1202096,771.1912281215191
1202221,100.41152375936508
1202489,202.34287279844284
1202882,320.63819220662117
1203334,363.75691163539886
1203571,188.49667969346046
1203758,141.2896245121956
1203992,182.453638702631
1204209,166.35030537843704
1204337,103.71378535032272
1204571,176.68865022063255
1204680,89.11416774988174
1204844,125.55113741755486
1208345,1783.5596649050713
1208634,229.11402055621147
1208890,194.2347360253334
1209303,328.7852032184601
1209424,96.10180532932281
1210370,800.0160565972328
1210733,270.68162858486176
1211044,222.70035809278488
1211501,369.9004320204258
1215002,2225.749471604824
1218503,2476.5579147338867
1219108,484.2756282091141
1220177,872.9933684468269
1220800,515.1952626109123
1221379,470.4805727005005
1223797,1636.0325939953327
1224291,392.16436874866486
1224799,406.1825659275055
1225529,607.4819167554379
1229030,2373.017500936985
1229602,460.31190222501755
1229939,264.0819321870804
1230677,617.978255033493
1231435,627.3595126867294
1231671,185.4118974506855
1232320,531.4341953992844
1233277,789.0721604824066
1233837,465.807351231575
1234109,216.7800330221653
1235443,991.9628300964832
1235833,319.25720435380936
1235897,47.45396339893341
1236314,331.2487801015377
1236650,273.9305000305176
1236966,253.43856781721115
1237410,361.36404752731323
1237675,204.3934829235077
1241176,2570.3460516631603
1244677,2374.645676612854
1245125,352.24156254529953
1248626,2566.7391962110996
1251391,1978.580746859312
1254892,2466.965638458729
1256036,800.8278009593487
1256735,517.9126716852188
1260236,2411.7977102398872
1263737,2569.530266135931
1264881,825.7948384582996
1268382,2540.01135841012
1271883,2471.4923765957355
1273228,967.4158329367638
1274897,1210.3448092341423
1276507,1162.3858974277973
1278170,1220.6599512696266
1279752,1108.243399143219
1282192,1796.7494321763515
1284588,1710.9725094735622
1288089,2445.598913758993
1289361,938.7331864237785
1291122,1248.1075895428658
1294623,2507.1924453377724
1296300,1145.3531199097633
1298875,1843.012274980545
1300305,1015.8539101183414
1303806,2549.487011015415
1306628,2114.671824783087
1306666,25.27294409275055
1307710,727.4040340781212
1311211,2581.731684535742
1311995,581.4706850647926
1312096,61.150968819856644
1313925,1343.6645141541958
1314668,538.900220811367
1317038,1780.7051502168179
1317070,21.086979031562805
1320571,2500.373064994812
1321844,893.0286206305027
1325345,2411.308999955654
1328846,2383.5000258386135
1332347,2433.105364024639
1335848,2428.2002314925194
1337635,1279.4070782959461
1338152,371.03548046946526
1338952,578.312503695488
1339651,505.48631715774536
1340410,548.097047328949
1343862,2455.2382789850235
1345578,1237.0007749795914
1345623,31.35610520839691
1348056,1762.664289534092
1348222,124.36546921730042
1351723,2388.1139618456364
1352768,740.5579259693623
1353039,193.19635665416718
1356540,2374.38110896945
1358420,1295.7532282471657
1358761,241.59930929541588
1360070,802.1826785802841
1361236,786.4813127219677
1364737,2458.5850053429604
1365951,780.6130925118923
1366695,489.8297343850136
1366831,101.03916102647781
1367012,136.62277072668076
1370513,2338.7064278125763
1370647,103.0149416923523
1374148,2180.7251101732254
1377649,2275.9981579482555
1378041,274.5691633820534
1379963,1412.3687313497066
1380606,424.15328615903854
1382424,1126.5884672701359
1385837,2116.727098375559
1385962,99.3279567360878
1386408,299.2909280061722
1389694,2254.8742702901363
1391476,1128.9507073760033
1394153,1693.2031605541706
1396925,1823.5267254710197
1397294,252.79384458065033
1397714,278.7670854628086
1398384,466.62948393821716
1400233,1279.4501165747643
1402049,1286.5498092472553
1405347,2306.525585591793
1406760,1009.0721355080605
1409637,1922.578100502491
1409929,215.43171280622482
1410053,98.12399935722351
1411889,1212.538293749094
1412645,554.5006784200668
1416146,2537.356686234474
1417218,763.984060049057
1417658,321.17788127064705
1419483,1289.9176851212978
1419524,28.502724528312683
1420560,708.6549367904663
1420691,104.42341101169586
1420733,29.10475891828537
1420775,29.64479261636734
1421375,431.95346504449844
1421501,90.86379623413086
1421584,57.96704173088074
1422510,678.5642294287682
1423744,838.835715174675
1424358,440.4695887863636
1425679,923.621783554554
1426433,518.4746717810631
1428064,1190.0121322572231
1430720,1825.4667553007603
1431059,246.7637080848217
1434560,2522.095555692911
1434595,23.865422129631042
1434757,123.00499367713928
1435029,205.66710323095322
1435463,316.70642751455307
1438964,2527.1182293891907
1440445,1093.8712631762028
1441856,1015.3342300653458
1443517,1164.164551794529
1444080,406.9421815276146
1445402,940.2834950387478
1445522,97.44071006774902
1445633,88.76689326763153
1449134,2453.276301085949
1449288,118.63939660787582
1450449,814.9426534771919
1450580,103.07305097579956
1454081,2457.923364728689
1454860,555.4513774514198
1456035,711.2267166674137
1456229,149.94755566120148
1456440,159.25261092185974
1459941,2539.9090769290924
1460279,270.837486743927
1461133,563.2988088130951
1464634,2543.087038964033
1465060,316.12129521369934
1465992,661.746625572443
1466106,90.957304418087
1467480,980.956232726574
1467795,227.4078515470028
1468210,309.93013176321983
1468744,407.9191824197769
1470215,1060.2168181836605
1473716,2355.9064858853817
1475640,1401.218894481659
1476745,714.5771551728249
1480246,2366.8341050744057
1482243,1406.9992007017136
1482790,403.97278517484665
1483236,298.3515069782734
1484234,733.6063562631607
1485617,1042.6216492056847
1486189,403.40796530246735
1487116,663.4897911548615
1490431,2393.795190870762
1492181,1293.462089508772
1493002,605.772958189249
1494477,1084.516087114811
1496495,1486.4205237030983
1499996,2575.4066949784756
1500201,140.8007582128048
1500910,520.4826742112637
1503921,2199.8692523539066
1504768,611.480587631464
1508269,2582.4485822618008
1509106,580.8948645293713
1509139,22.229802906513214
1510478,967.1025666296482
1513130,1893.3306457698345
1513751,455.81895637512207
1516161,1697.1352401077747
1516581,281.54375061392784
1517931,967.4688757359982
1520813,2143.1429610550404
1521246,317.8771108984947
1523479,1674.4425410628319
1523743,198.09986102581024
1524913,830.1822599172592
1528414,2493.090471506119
1530325,1294.7297345399857
1530974,481.1047753095627
1531210,158.13403496146202
1532009,512.8196930289268
1534397,1603.3275450468063
1536159,1233.5591022372246
1536581,295.81868571043015
1537360,523.6635960042477
1538262,643.0943527519703
1539093,589.054876178503
1542594,2380.3326744139194
1544346,1088.0763436853886
1544937,431.18966311216354
1548438,2295.9150694310665
1549502,754.4055730104446
1553003,2333.4569840729237
1553247,168.09349358081818
1553529,191.91428631544113
1553811,189.04328867793083
1557312,2492.148358821869
1558751,998.5517350435257
1562252,2557.7091005146503
1562700,306.73497462272644
1562907,143.690225481987
1565185,1680.5406115353107
1565315,98.96123439073563
1566686,982.7955267131329
1566820,97.21428686380386
1570321,2461.9576066434383
1572738,1687.5935162305832
1573024,188.6074905693531
1576525,2496.3728434741497
1579957,2296.56821757555
1582945,2131.6630316078663
1583359,298.3162139952183
1583795,305.68775856494904
1584880,778.7562347650528
1586493,1158.415592700243
1589994,2539.3658497035503
1590781,574.4382412433624
1594151,2457.427161872387
1597198,2245.5363436341286
1597676,345.11161917448044
1599621,1327.5167050659657
1599773,103.71844035387039
1600039,186.17860063910484
1600971,682.5155090391636
1604472,2480.3378337025642
1607973,2452.2121276259422
1609189,852.4561901688576
1609989,555.3251424133778
1610322,219.05336061120033
1611192,598.9654465317726
1611385,126.19704401493073
1612393,739.4483497142792
1613131,525.7479455769062
1616632,2507.845981001854
1620133,2452.92093706131
1623634,2554.8072269260883
1627135,2539.7596915364265
1627506,268.17005094885826
1627704,140.19562536478043
1631205,2556.9637413322926
1633357,1550.8872423171997
1633674,226.67584404349327
1636373,2050.4324472248554
1638037,1211.5165427923203
1639640,1176.4673991501331
1643141,2582.502732127905
1645445,1712.6243330538273
1647690,1634.4783658385277
1649885,1593.0602441430092
1653386,2570.094484746456
1653523,95.21860137581825
1653648,87.77065005898476
1656455,2010.9041621088982
1656815,245.92364275455475
1657128,208.6979565024376
1657342,146.8084266781807
1659545,1482.2708170115948
1663046,2429.570301681757
1666547,2447.3216922581196
1666815,184.65492922067642
1669691,2088.645725220442
1672583,2140.756260931492
1672871,213.95553642511368
1673478,456.68874591588974
1676979,2512.495658159256
1680480,2517.3830400407314
1680614,101.49623185396194
1681429,576.8427875041962
1684930,2631.4652591645718
1688431,2535.1033848524094
1691932,2563.4104838967323
1695433,2570.4792109131813
1695733,198.33490598201752
1699234,2560.7464613318443
1702735,2633.9754023253918
1706236,2551.2625719308853
1709737,2608.7826410233974
1713238,2529.974856734276
1716739,2606.5401026904583
1717735,730.2296307682991
1721236,2588.0125794410706
1721406,126.11851766705513
1721565,121.9038422703743
1721737,129.59129112958908
1725238,2608.1270347833633
1725391,117.54933446645737
1725578,139.8367363512516
1729079,2611.5486682653427
1732580,2585.4950128495693
1735599,2292.891967624426
1738675,2342.134355068207
1742176,2579.8979956805706
1742389,153.65088766813278
1745890,2563.422681570053
1749391,2604.3369873166084
1752892,2676.14069545269
1756393,2673.4625906944275
1758008,1238.3993293046951
1758936,669.8371146023273
1761553,1995.7413965165615
1761833,195.08681362867355
1761945,88.72954219579697
1765446,2620.92511343956
1768947,2635.1263992786407
1769071,96.76835918426514
1771551,1886.2874476015568
1772419,642.5111802220345
1775920,2639.6301748156548
1779421,2697.9995627105236
1782922,2689.007255792618
1783463,411.5403208434582
1785000,1168.0121204257011
1785125,99.07845067977905
1788626,2640.060073852539
1790687,1622.712240576744
1794003,2541.144929587841
1797504,2705.394755125046
1799700,1718.6945425868034
1803201,2779.6105890870094
1804418,923.4201945066452
1806969,2005.5755672454834
1809925,2210.633538365364
1810489,424.586894094944
1810627,108.80904132127762
1813818,2441.3294820189476
1815061,985.266715824604
1817457,1808.459595322609
1817583,98.52671277523041
1818804,956.7913327813148
1822045,2440.3695506751537
1825546,2623.3985405266285
1829047,2667.957933306694
1832548,2716.739195793867
1832778,161.81553888320923
1834082,1039.6628888845444
1837583,2708.7040374577045
1840581,2334.669647693634
1844082,2754.523305475712
1847583,2811.9963235855103
1851084,2693.368820488453
1853225,1698.0742674469948
1854126,689.8112944960594
1854336,157.2588154375553
1854451,91.4312556385994
1854573,96.38306802511215
1858074,2718.100459009409
1861575,2714.8080427646637
1864062,1948.7750530838966
1864182,94.52443450689316
1867683,2623.5842209756374
1871184,2699.398422509432
1873193,1623.1476940214634
1874585,1101.4088397026062
1876206,1287.1967007815838
1879707,2736.107570976019
1881705,1569.5987199544907
1885206,2794.1926725804806
1888707,2763.1571556329727
1892208,2743.4617089927197
1893763,1223.243345797062
1893881,92.11788386106491
1897382,2770.241320371628
1898110,578.154875010252
1901611,2713.631441384554
1905112,2699.795978963375
1908613,2706.3470532894135
1910112,1155.3091834187508
1911218,883.0375081896782
1911340,98.3875133395195
1914841,2493.7362394034863
1918342,2501.661816686392
1919488,796.196069419384
1921104,1164.6978064775467
1921232,101.50493782758713
1924733,2500.044334769249
1928234,2650.880814999342
1931735,2523.3458281755447
1932925,919.5054867863655
1934271,1082.7054927051067
1935410,909.0732649862766
1938911,2657.838472932577
1940119,985.4871878027916
1941457,1066.7033451795578
1941667,143.867522418499
1942472,650.7266444563866
1945973,2672.5902451872826
1949474,2663.223871201277
1949618,107.81901144981384
1951924,1707.708916515112
1955425,2604.335497915745
1958682,2507.903109431267
1962183,2663.5259815454483
1965684,2699.664888113737
1969185,2701.371188402176
1969308,97.1836513876915
1969443,106.97341102361679
1969561,93.91338968276978
1969688,100.94071033596992
1971078,1109.0961712896824
1974579,2654.757887482643
1978080,2718.5060336887836
1978206,100.56179875135422
1978778,448.01701244711876
1982279,2698.381518781185
1983760,1119.7381443083286
1985805,1584.6163395643234
1989306,2693.2133052051067
1989425,95.78390431404114
1992926,2741.63028088212
1996427,2784.096752911806
1999928,2733.6109684705734
