steps_by_episode,steps,episode,episode_reward,terminated,truncated,total_steps_with_skills
3501,306800,90,2442.7554513831096,0,1,2101
3501,310301,91,2385.163987567758,0,1,2174
3501,313802,92,2377.6668689313365,0,1,2163
3501,317303,93,2330.059362516935,0,1,2129
3501,320804,94,2325.7911168860396,0,1,2142
3501,324305,95,2272.1692492443935,0,1,2172
3501,327806,96,2249.303544740141,0,1,2145
3501,331307,97,2197.3580105557467,0,1,2088
3501,334808,98,2166.06508366202,0,1,2075
3501,338309,99,2161.6294749715253,0,1,2115
3501,341810,100,2140.259446708334,0,1,2114
3501,345311,101,2124.758971326417,0,1,2134
3501,348812,102,2087.9633289357785,0,1,2102
3501,352313,103,2162.186792132513,0,1,2076
3501,355814,104,2155.677598074661,0,1,2093
3501,359315,105,2145.822227484919,0,1,2107
3501,362816,106,2216.2891555918904,0,1,2112
3501,366317,107,2171.1739449000033,0,1,2085
3501,369818,108,2136.554607961765,0,1,2097
3501,373319,109,2173.4109872242843,0,1,2035
3501,376820,110,2254.460512980183,0,1,2130
3501,380321,111,2222.550213228246,0,1,2135
3501,383822,112,2278.644986570009,0,1,2111
3501,387323,113,2330.5930034748667,0,1,2079
3501,390824,114,2298.5111437053806,0,1,2083
3501,394325,115,2274.4242530013585,0,1,2079
3501,397826,116,2368.7950028321734,0,1,2055
3501,401327,117,2420.8025592144777,0,1,2095
3501,404828,118,2362.7383038808916,0,1,2052
3501,408329,119,2340.051709027236,0,1,2052
3501,411830,120,2278.698089034854,0,1,2074
3501,415331,121,2205.919849137322,0,1,1995
3501,418832,122,2213.164152128991,0,1,1995
3501,422333,123,2199.884237693838,0,1,2047
3501,425834,124,2189.3507997192633,0,1,2035
3501,429335,125,2247.780108638991,0,1,2149
3501,432836,126,2307.3481234086576,0,1,2025
3501,436337,127,2272.008888996279,0,1,2048
3501,439838,128,2257.137397248461,0,1,2085
3501,443339,129,2248.814993491382,0,1,2071
3501,446840,130,2257.011374683488,0,1,2004
3501,450341,131,2271.9826276893723,0,1,2037
3501,453842,132,2219.6984186504565,0,1,2039
3501,457343,133,2247.067140397022,0,1,2074
3501,460844,134,2241.4217891701096,0,1,2017
3501,464345,135,2195.296569916285,0,1,2029
3501,467846,136,2188.7000972769392,0,1,2050
3501,471347,137,2162.008681796231,0,1,2079
3501,474848,138,2142.24744636415,0,1,2063
3501,478349,139,2170.9858689916223,0,1,1977
3501,481850,140,2135.778171825093,0,1,1959
3501,485351,141,2158.5466531850157,0,1,1975
3501,488852,142,2139.539961806898,0,1,2002
3501,492353,143,2136.8714401218726,0,1,2010
3501,495854,144,2151.0508799765876,0,1,1953
3501,499355,145,2100.46899883813,0,1,1987
3501,502856,146,2097.9886810306148,0,1,1958
3501,506357,147,2102.0211077249382,0,1,1941
3501,509858,148,2129.336058579891,0,1,1921
3501,513359,149,2128.40911932343,0,1,1960
3501,516860,150,2124.9422249045583,0,1,1917
3501,520361,151,2119.4281732252734,0,1,1948
3501,523862,152,2126.2960142869783,0,1,1955
3501,527363,153,2132.4721739033425,0,1,1957
3501,530864,154,2135.3875046135436,0,1,1929
3501,534365,155,2112.2282509003467,0,1,1957
3501,537866,156,2148.876804702629,0,1,1917
3501,541367,157,2111.384007739113,0,1,1977
3501,544868,158,2176.703606329113,0,1,1973
3501,548369,159,2151.6007796380836,0,1,1956
3501,551870,160,2149.3750126320233,0,1,1964
3501,555371,161,2158.7584012211764,0,1,2000
3501,558872,162,2149.2475062841504,0,1,1905
3501,562373,163,2156.7754962801982,0,1,1983
3501,565874,164,2178.278377514108,0,1,1974
3501,569375,165,2205.072073848661,0,1,1908
3501,572876,166,2188.3995716900827,0,1,2011
3501,576377,167,2212.802549919051,0,1,1970
3501,579878,168,2138.1010109734366,0,1,1932
3501,583379,169,2143.2027204472793,0,1,1931
3501,586880,170,2123.698646105917,0,1,1931
3501,590381,171,2168.960099517417,0,1,1952
3501,593882,172,2235.213503790478,0,1,2022
3501,597383,173,2194.0873444603535,0,1,1955
3501,600884,174,2133.4198072864315,0,1,1943
3501,604385,175,2157.2614931774133,0,1,1940
3501,607886,176,2170.090765656952,0,1,1977
3501,611387,177,2153.728725939172,0,1,1971
3501,614888,178,2157.9255441963614,0,1,1940
3501,618389,179,2167.448558970131,0,1,1953
3501,621890,180,2222.8548051591297,0,1,1924
3501,625391,181,2234.3347228322523,0,1,1962
3501,628892,182,2204.3644187537184,0,1,1950
3501,632393,183,2198.6649840423906,0,1,1899
3501,635894,184,2148.2076145097144,0,1,1928
3501,639395,185,2094.6438838932177,0,1,1917
3501,642896,186,2121.700321026607,0,1,1952
3501,646397,187,2092.9408679552425,0,1,1944
3501,649898,188,2097.4602705584743,0,1,1862
3501,653399,189,2121.2107373834406,0,1,1887
3501,656900,190,2103.851382138109,0,1,1868
3501,660401,191,2091.658208361472,0,1,1861
3501,663902,192,2090.03722747802,0,1,1878
3501,667403,193,2104.7624156397233,0,1,1848
3501,670904,194,2088.29155819778,0,1,1870
3501,674405,195,2063.5660077259304,0,1,1840
3501,677906,196,2103.186258125794,0,1,1855
3501,681407,197,2092.0232924941547,0,1,1882
3501,684908,198,2078.7605453151714,0,1,1941
3501,688409,199,2103.699725714613,0,1,1945
3501,691910,200,2089.8990002412083,0,1,1918
3501,695411,201,2128.9836657966384,0,1,1931
3501,698912,202,2178.250096410511,0,1,1918
3501,702413,203,2179.322261195788,0,1,1912
3501,705914,204,2199.5407599300033,0,1,1893
3501,709415,205,2180.215005925625,0,1,1874
3501,712916,206,2180.297461656826,0,1,1885
3501,716417,207,2128.5740072460953,0,1,1856
3501,719918,208,2180.14962298298,0,1,1860
3501,723419,209,2125.244243102375,0,1,1914
3501,726920,210,2170.2753939844324,0,1,1913
3501,730421,211,2223.424667422681,0,1,1906
3501,733922,212,2169.4498044699103,0,1,1935
3501,737423,213,2186.6797760305794,0,1,1892
3501,740924,214,2184.32908444469,0,1,1893
3501,744425,215,2160.463976921153,0,1,1879
3501,747926,216,2117.9136171895207,0,1,1913
3501,751427,217,2214.8278153514934,0,1,1822
3501,754928,218,2119.629418659702,0,1,1953
3501,758429,219,2137.638758726618,0,1,1881
3501,761930,220,2153.2599409920244,0,1,1852
3501,765431,221,2144.54206520143,0,1,1935
3501,768932,222,2166.652678042962,0,1,1851
3501,772433,223,2136.781803922582,0,1,1936
3501,775934,224,2163.442785678399,0,1,1850
3501,779435,225,2190.7106856840655,0,1,1912
3501,782936,226,2096.196075496314,0,1,1896
3501,786437,227,2082.7986736263483,0,1,1910
3501,789938,228,2099.8653533376505,0,1,1875
3501,793439,229,2085.4294956694716,0,1,1948
3501,796940,230,2095.9947513011994,0,1,1848
3501,800441,231,2120.9108187955285,0,1,1871
3501,803942,232,2104.407851678289,0,1,1958
3501,807443,233,2121.6240103499745,0,1,1868
3501,810944,234,2133.3057507167487,0,1,1899
3501,814445,235,2098.280091639885,0,1,1904
3501,817946,236,2197.5461349477973,0,1,1933
3501,821447,237,2155.777260719568,0,1,1849
3501,824948,238,2141.671569296676,0,1,1853
3501,828449,239,2139.5342101281144,0,1,1912
3501,831950,240,2192.0285618382604,0,1,1893
3501,835451,241,2175.232044975502,0,1,1971
3501,838952,242,2168.386935139131,0,1,1970
3501,842453,243,2156.7674195140144,0,1,1902
3501,845954,244,2175.086945668229,0,1,1870
3501,849455,245,2181.3473266943297,0,1,1933
3501,852956,246,2131.527019904508,0,1,1904
3501,856457,247,2134.0744925214644,0,1,1926
3501,859958,248,2205.090995173417,0,1,1837
3501,863459,249,2191.95774355948,0,1,1898
3501,866960,250,2103.4228085442464,0,1,1822
3501,870461,251,2092.7125606184977,0,1,1822
3501,873962,252,2109.6018233917907,0,1,1814
3501,877463,253,2107.721270237997,0,1,1811
3501,880964,254,2125.5036637445983,0,1,1794
3501,884465,255,2160.174874552923,0,1,1845
3501,887966,256,2167.842824995287,0,1,1849
3501,891467,257,2206.460272369911,0,1,1830
3501,894968,258,2211.3489217537262,0,1,1833
3501,898469,259,2231.5756148163223,0,1,1863
3501,901970,260,2253.6799660748466,0,1,1850
3501,905471,261,2249.9640945769193,0,1,1825
3501,908972,262,2241.9179053975913,0,1,1782
3501,912473,263,2276.265456046177,0,1,1871
3501,915974,264,2238.168393004912,0,1,1881
3501,919475,265,2226.199664075947,0,1,1802
3501,922976,266,2243.6224377632575,0,1,1835
3501,926477,267,2197.275524648092,0,1,1842
3501,929978,268,2244.019419612326,0,1,1814
3501,933479,269,2187.8427360552814,0,1,1855
3501,936980,270,2239.960739510257,0,1,1818
3501,940481,271,2221.3892060409985,0,1,1845
3501,943982,272,2171.3047985520875,0,1,1874
3501,947483,273,2200.5769464810082,0,1,1854
3501,950984,274,2163.8659092421512,0,1,1862
3501,954485,275,2235.91639548978,0,1,1839
3501,957986,276,2259.596945253927,0,1,1900
3501,961487,277,2282.6357438543723,0,1,1841
3501,964988,278,2280.6205949657965,0,1,1813
3501,968489,279,2268.8283605270667,0,1,1809
3501,971990,280,2396.020443696999,0,1,1820
3501,975491,281,2343.192277698629,0,1,1830
3501,978992,282,2422.5190925962493,0,1,1710
3501,982493,283,2358.461159461062,0,1,1812
3501,985994,284,2336.8022274192977,0,1,1771
3501,989495,285,2452.4899311909685,0,1,1733
3501,992996,286,2444.6937030426375,0,1,1748
3501,996497,287,2386.3115882013735,0,1,1803
3501,999998,288,2471.734659310097,0,1,1667
